Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID,Research Body,Research Body ROR ID,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
DSE/13/59,Discover Programme,Call A,,Eoin Gill,https://orcid.org/0000-0002-8373-6894,South East Technological University (SETU),https://ror.org/03fgx6868,Science Foundation Ireland,10.13039/501100001602,Robert Boyle Summer School,01/08/2013,30/11/2013,5000
DSE/13/62,Discover Programme,Call A,,Philip Smyth,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Thesis in 3,01/08/2013,30/11/2013,3000
DSE/13/65,Discover Programme,Call A,,Bernie Quilligan,,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,UL Science Week,01/08/2013,31/12/2013,5000
DSE/13/67,Discover Programme,Call A,,Sandra Collins,,Royal Irish Academy (RIA),https://ror.org/019tbdj08,Science Foundation Ireland,10.13039/501100001602,Researcher for a Night,01/08/2013,30/11/2013,9000
DSE/13/70,Discover Programme,Call A,,Jeremy Bird,https://orcid.org/0000-0003-4022-8619,Atlantic Technological University (ATU),https://ror.org/0458dap48,Science Foundation Ireland,10.13039/501100001602,Motiavating and Advancing Regional Science,01/08/2013,31/12/2013,10000
12/IA/1554,Investigator Programme,Investigator Award,,Daniel J Kelly,https://orcid.org/0000-0003-4091-0992,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,A tissue engineered biological joint replacement prosthesis for the treatment of degenerative joint disease,01/09/2013,31/08/2018,1717694
12/IA/1697,Investigator Programme,Investigator Award,,Johannes Klaas Slingerland,https://orcid.org/0000-0002-9112-269X,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Topological Order and Fault Tolerant Quantum Computation,01/09/2013,30/09/2019,669803
12/TIDA/B2392 TIDA Training 2013,Technology Innovation Development Award,Training,,Marina Lynch,https://orcid.org/0000-0002-4631-0499,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Development of a blood-based marker for early detection of cognitive dysfunction,01/09/2013,31/08/2014,2837
12/TIDA/B2394 TIDA Training 2013,Technology Innovation Development Award,Training,,Robert Forster,https://orcid.org/0000-0001-5079-3123,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,GeneSys: A high sensitivity and selectivity DNA detection platform,01/09/2013,31/12/2015,3500
12/US/E2479,US-Ireland R&D Partnership Programme,,,Kenneth Gavin,https://orcid.org/0000-0002-0741-1115,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Novel Foundation for Green Energy - An Innovative Foundation for Offshore Wind Developments,01/09/2013,31/08/2016,393585
12/YI/B2514,President of Ireland Young Researcher Award,Rolling Call,,Matthew Campbell,https://orcid.org/0000-0003-3325-240X,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,"Barriers of the CNS, tight junctions and novel therapeutic targets in neural disease.",01/09/2013,31/08/2018,1010754
13/CW/B2811,Conferences and Workshops Programme,,,Stephen Gordon,https://orcid.org/0000-0002-4833-5542,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,ANIMAL HEALTH: A Cornerstone of Sustainable and profitable farming.,01/09/2013,28/02/2014,4000
13/CW/I2637,Conferences and Workshops Programme,,,Ivan Perry,,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,mHealthED 2013 - New Digital Media Content and Delivery: Revolutionising Global Health Education and Training,01/09/2013,28/02/2014,10000
13/CW/I2773,Conferences and Workshops Programme,,,Eric Moore,https://orcid.org/0000-0001-5756-5684,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Micro-Nano-Bio Convergence Systems Workshop and European Platform on Smart Systems Integration General Assembly and Annual Forum 2013 Joint Event,01/09/2013,28/02/2014,2500
13/CW/I2774,Conferences and Workshops Programme,,,Dominic Dillane,,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,ENTER 2014,01/09/2013,31/05/2014,8000
13/IF/I2785,Industry Fellowship Programme,,,Stephen O'Brien,,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Design optimisation of Wavelength Division Multiplexing Devices Based on Multi-Channel Grating Filters,01/09/2013,31/03/2015,108039
13/USP/ B2827,US-Ireland R&D Partnership Programme,Planning Grant,,Gabriel Leen,https://orcid.org/0000-0003-2448-4428,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,TELERETI - Enabling Technology for Tele-Operated Retinal Surgery.,01/09/2013,28/02/2014,2215
DPP/13/46,Discover Programme,Call B,,Bernard Kirk,,Galway Education Centre,https://ror.org/03awp8j69,Science Foundation Ireland,10.13039/501100001602,Irish Schools Mini Sumo Robots Challenge,01/09/2013,31/05/2014,5000
12/IP/1400,Investigator Programme,Investigator Project,,Emma Creagh,https://orcid.org/0000-0001-7631-4370,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Identification & Functional Characterisation of Novel Inflammatory Mediators.,02/09/2013,01/09/2018,209405
11/SIRG/B2111(T),Starting Investigator Research Grant,,,Damien Thompson,https://orcid.org/0000-0003-2340-5441,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Engineering Multivalent Proteins for Regenerative Medicine (EMPoRiuM),01/10/2013,30/11/2016,360415
12/ERC/B2539,ERC Support Programme,,,Sin�ad Ryan,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SFI ERC Support - Pete Humphries,01/10/2013,30/09/2017,300000
12/IA/1736,Investigator Programme,Investigator Award,,Paul Moynagh,https://orcid.org/0000-0002-4139-3061,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Defining the roles and mechanisms of action of Pellino proteins in immunity and inflammatory diseases ,01/10/2013,28/02/2019,2042512
12/US/I2476,US-Ireland R&D Partnership Programme,,,Alan O'Riordan,https://orcid.org/0000-0002-7554-1536,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Multichannel disposable sensors for animal health disease diagnostics,01/10/2013,31/12/2016,374272
12/US/I2489,US-Ireland R&D Partnership Programme,,,Daniel J Kelly,https://orcid.org/0000-0003-4091-0992,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Development of a Novel Bioinspired Fiber Reinforced Hydrogel that Recapitulates Developmental Processes to Regenerate the Bone-Ligament Interface,01/10/2013,30/09/2016,331031
13/CW/B2579,Conferences and Workshops Programme,,,David Gallagher,,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Gathering Around Cancer,01/10/2013,31/03/2014,5000
13/CW/B2828,Conferences and Workshops Programme,,,Denis Shields,https://orcid.org/0000-0003-4015-2474,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,4th Annual PhD Symposium in Computational Biology & Innovation,01/10/2013,31/03/2014,2761
13/CW/B2836,Conferences and Workshops Programme,,,Apryll Stalcup,https://orcid.org/0000-0003-1537-0437,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Gathering Global Perspectives on Opportunitites for Industrial Innovation through Separation Science,01/10/2013,31/03/2014,4468
13/CW/B2838,Conferences and Workshops Programme,,,Ann Hopkins,https://orcid.org/0000-0003-2836-6584,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Irish Association for Cancer Research annual conference 2014,01/10/2013,30/09/2014,8000
13/CW/E2829,Conferences and Workshops Programme,,,Christopher Bean,https://orcid.org/0000-0003-3285-2446,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Earth Gathering,01/10/2013,31/03/2014,10000
13/CW/I2831,Conferences and Workshops Programme,,,Miles Turner,https://orcid.org/0000-0001-9713-6198,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,"PLASMAS AS A PLATFORM - Advanced laser and plasma processing in - ICT, Healthcare, Agriculture and Energy sectors",01/10/2013,31/03/2014,3040
13/CW/I2835,Conferences and Workshops Programme,,,Ronan Reilly,,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Recent progress in the computational modelling of Chinese reading,01/10/2013,31/03/2014,1271
13/CW/I2842,Conferences and Workshops Programme,,,Kieran Conboy,https://orcid.org/0000-0001-8260-4075,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Lean Enterprises Software and Systems (LESS 2013),01/10/2013,30/04/2014,4000
13/ERC/I2618,ERC Support Programme,,,Ray O'Neill,,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,SFI ERC Support - Rob Kitchin,01/10/2013,31/08/2018,299243
13/INTERN/1001,Internship Programme,,,VP Research (UCD),,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,SFI Internship Award,15/10/2013,14/10/2014,38243
10/IN.1/B2981(T),Principal Investigator Programme,,,Wenxin Wang,https://orcid.org/0000-0002-5053-0611,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,In situ formed Stem Cell Biological Dressing for Wound Healing,01/11/2013,31/05/2015,288827
10/US/I1822(T),US-Ireland R&D Partnership Programme,,,Suresh Pillai,https://orcid.org/0000-0002-8901-9116,Atlantic Technological University (ATU),https://ror.org/0458dap48,Science Foundation Ireland,10.13039/501100001602,Degradation Mechanism of Cyanotoxins Using Novel Visible Light Activated Titania (TiO2) Photocatalysts,01/11/2013,31/08/2015,54323
12/COEN/18,EU Programmes,Centres for Excellence in Neurodegeneration (COEN JPI),,Jochen Prehn,https://orcid.org/0000-0003-3479-7794,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,"microRNA as novel therapeutic targets and disease biomarkers in Alzheimer's Disease, Frontotemporal dementia and Amyotrophic lateral sclerosis (NEURO-MIR)",01/11/2013,31/01/2016,244218
12/IP/1688(T),Investigator Programme,Investigator Project,,Wenxin Wang,https://orcid.org/0000-0002-5053-0611,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Development and Delivery of Nonviral S/MAR Minicircles for Long-term Type VII Collagen Gene expression for the Treatment of Recessive Dystrophic Epidermolysis Bullosay,01/11/2013,31/08/2016,219234
13/IF/E2805,Industry Fellowship Programme,,,Michael Lyons,https://orcid.org/0000-0002-0320-7547,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,"Specialization program on enabling high-tech innovations for resource and energy-efficiency during production, recycling and substitution of raw materials",01/11/2013,31/10/2015,55047
13/RP/B2549,Research Professorship Programme,,,Michael Zaworotko,https://orcid.org/0000-0002-1360-540X,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Crystal Engineering of Task-Specific Materials,01/11/2013,31/10/2019,6231854
13/USP/B2872,US-Ireland R&D Partnership Programme,Planning Grant,,Laoise McNamara,https://orcid.org/0000-0002-5050-9230,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Risk factors for seated buttock deformation in pressure ulceration,01/11/2013,30/04/2014,1696
12/TIDA/B2435 TIDA Training 2013,Technology Innovation Development Award,Training,,Caitriona O'Driscoll,https://orcid.org/0000-0002-6915-6201,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Formulation development and deposition of novel anti-bacterial coatings using atomic layer deposition to prevent infections associated with orthopaedic trauma (long bone femoral) implants.,01/12/2013,30/09/2015,3119
12/TIDA/I2351 TIDA Training 2013,Technology Innovation Development Award,Training,,Anne Moore,https://orcid.org/0000-0003-3656-4230,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Dermal Drug Delivery for Lymphatic Targeting,01/12/2013,30/11/2014,2484
13/CW/B2840,Conferences and Workshops Programme,,,Jens Ducr�e,https://orcid.org/0000-0002-0366-1897,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,The 20th International Conference on Miniaturized Systems for Chemistry and Life Sciences (MicroTAS 2016),01/12/2013,31/03/2017,75000
13/CW/I2863,Conferences and Workshops Programme,,,Sandra Collins,,Royal Irish Academy (RIA),https://ror.org/019tbdj08,Science Foundation Ireland,10.13039/501100001602,Research Data Alliance - Third Plenary Conference,01/12/2013,31/05/2014,15000
13/CW/i2869,Conferences and Workshops Programme,,,Valeria Nicolosi,https://orcid.org/0000-0002-7637-4813,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Flatlands beyond Graphene 2014,01/12/2013,30/11/2014,16250
13/ERC/B2775,ERC Development Programme,,,Caitriona Lally,https://orcid.org/0000-0003-4141-1685,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Frontier research in arterial fibre remodelling for vascular disease diagnosis and tissue engineering,01/12/2013,30/11/2015,314831
13/ERC/I2834,ERC Support Programme,,,Sin�ad Ryan,,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,SFI ERC Support - John Boland,01/12/2013,30/11/2017,299938
13/ERC/L2864,ERC Support Programme,,,VP Research (UL),,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,SFI ERC Support - Dr. David Hoey,01/12/2013,30/11/2018,286342
13/TIDA/I2875(FT),Technology Innovation Development Award,Fast Track,,Cathal Gurrin,https://orcid.org/0000-0003-2903-3968,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Eye-Aware - Real-time contextual understanding for wearable computing,01/12/2013,28/02/2015,116616
13/US/I2543,US-Ireland R&D Partnership Programme,,,Martyn Pemble,https://orcid.org/0000-0002-2349-4520,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Research into Emerging Nano-structured Electrodes for the splitting of Water (RENEW),01/12/2013,30/06/2017,392851
